ID,p_a,p_b,delta,abs_delta,pred_a,pred_b,crossed,conf_a,conf_b,conf_delta,zone_a,zone_b
c746e474-d0fb-46a4-ad4a-58e353d85375_1,0.0067325366095203,0.0644760205289631,0.057743483919442805,0.057743483919442805,0,0,0,0.4932674633904797,0.4355239794710369,-0.05774348391944284,<0.2,<0.2
5e282952-eb3d-4cb0-b9cc-3b0f8b928ebe_1,0.0068229864079347,0.0645290518599803,0.057706065452045596,0.057706065452045596,0,0,0,0.4931770135920653,0.4354709481400197,-0.057706065452045596,<0.2,<0.2
cff538a5-a160-4d79-ac6c-292802f0c68c_1,0.0069248428269012,0.0645820284344351,0.0576571856075339,0.0576571856075339,0,0,0,0.4930751571730988,0.4354179715655649,-0.05765718560753391,<0.2,<0.2
4607db8e-86ff-4b38-8d71-398b9b1f3f62_1,0.0071626961173123,0.0648047672002796,0.057642071082967296,0.057642071082967296,0,0,0,0.4928373038826877,0.4351952327997204,-0.05764207108296732,<0.2,<0.2
cebca8f6-7e7c-4c29-b2d1-79722bed5926_1,0.0072658983440453,0.0648876119160335,0.0576217135719882,0.0576217135719882,0,0,0,0.4927341016559547,0.4351123880839665,-0.0576217135719882,<0.2,<0.2
181ecfcb-4a7a-4537-9262-5a52532b3db2_1,0.0064887702187988,0.0640631904619123,0.0575744202431135,0.0575744202431135,0,0,0,0.4935112297812012,0.43593680953808767,-0.057574420243113544,<0.2,<0.2
5d8c14b8-b4c4-45c4-8628-dd1368137e25_1,0.0066490972470504,0.0641910824088552,0.057541985161804796,0.057541985161804796,0,0,0,0.4933509027529496,0.4358089175911448,-0.05754198516180481,<0.2,<0.2
36b25608-f62c-460b-8f33-1f13392742eb_0,0.846322719443727,0.9038208086582858,0.0574980892145589,0.0574980892145589,1,1,0,0.34632271944372695,0.40382080865828585,0.0574980892145589,>0.8,>0.8
d5075320-0ddb-4358-a8f8-c07db906c15e_1,0.0070054727673624,0.0644519752489437,0.05744650248158129,0.05744650248158129,0,0,0,0.4929945272326376,0.4355480247510563,-0.057446502481581285,<0.2,<0.2
0e41c172-8360-4b08-bc24-0e53bda431c7_1,0.0065085435212079,0.0639153532529034,0.0574068097316955,0.0574068097316955,0,0,0,0.4934914564787921,0.43608464674709657,-0.05740680973169554,<0.2,<0.2
bfd874c1-e50a-4ffc-9cfd-1ab31cd01f2e_1,0.0070410891362114,0.0644425953635763,0.057401506227364896,0.057401506227364896,0,0,0,0.4929589108637886,0.4355574046364237,-0.05740150622736495,<0.2,<0.2
0c8c39e5-266f-4e4f-98ed-755c5dfc9029_1,0.0068343740539067,0.0641959813773746,0.0573616073234679,0.0573616073234679,0,0,0,0.4931656259460933,0.4358040186226254,-0.0573616073234679,<0.2,<0.2
f939a8d1-160c-477b-9219-0b8077f8e17a_1,0.0082787444454139,0.0654308581528114,0.0571521137073975,0.0571521137073975,0,0,0,0.4917212555545861,0.4345691418471886,-0.057152113707397534,<0.2,<0.2
9d7eb734-9f71-4ed3-8e13-dd0e4beba1e8_1,0.0082151190602804,0.0653630889862796,0.0571479699259992,0.0571479699259992,0,0,0,0.4917848809397196,0.4346369110137204,-0.05714796992599924,<0.2,<0.2
ad6e6700-39a4-4309-b3a9-9b36583a9b45_1,0.0072230054059221,0.0642788749751859,0.057055869569263805,0.057055869569263805,0,0,0,0.4927769945940779,0.4357211250248141,-0.05705586956926384,<0.2,<0.2
5437c8e4-8ccc-45d4-9697-0f41b3c92e1f_1,0.0071147601401655,0.0641535309034638,0.0570387707632983,0.0570387707632983,0,0,0,0.4928852398598345,0.4358464690965362,-0.05703877076329833,<0.2,<0.2
de70a944-ff8b-4311-92b2-eb048a5a6df9_1,0.00741662732329,0.0643920379119069,0.056975410588616895,0.056975410588616895,0,0,0,0.49258337267671,0.4356079620880931,-0.05697541058861688,<0.2,<0.2
1a72cdbd-4439-43c3-99fc-625e1c286572_1,0.0071812897030858,0.0640884049711991,0.0569071152681133,0.0569071152681133,0,0,0,0.4928187102969142,0.4359115950288009,-0.05690711526811332,<0.2,<0.2
900b3c49-b126-4f72-93ba-210d409bc357_1,0.0074300759183894,0.064299430018752,0.056869354100362604,0.056869354100362604,0,0,0,0.4925699240816106,0.435700569981248,-0.05686935410036259,<0.2,<0.2
13c0a52a-ef31-4353-8af5-00b5b0ce57ad_1,0.0086222688270544,0.0654887885089879,0.0568665196819335,0.0568665196819335,0,0,0,0.4913777311729456,0.43451121149101213,-0.05686651968193346,<0.2,<0.2
58dfd3cb-8608-4821-a1a0-5023828cc723_1,0.0083346436035469,0.0651160967536434,0.0567814531500965,0.0567814531500965,0,0,0,0.4916653563964531,0.4348839032463566,-0.05678145315009647,<0.2,<0.2
b750f4c8-5edb-4d22-bc0e-379dbe9bf13e_1,0.0074332163471255,0.064205402579152,0.0567721862320265,0.0567721862320265,0,0,0,0.4925667836528745,0.43579459742084803,-0.056772186232026456,<0.2,<0.2
e41c52de-ae46-4465-af08-c1ee5a8aa31f_1,0.0079050988916835,0.0646689717913518,0.05676387289966829,0.05676387289966829,0,0,0,0.4920949011083165,0.4353310282086482,-0.05676387289966828,<0.2,<0.2
052c7878-a809-474a-a95a-8e53096a6ed5_1,0.0082873475215068,0.0649126025312764,0.0566252550097696,0.0566252550097696,0,0,0,0.4917126524784932,0.4350873974687236,-0.056625255009769615,<0.2,<0.2
aade9389-b2f1-4997-818f-141b1853f5c2_1,0.0082319147431498,0.0647712467582858,0.056539332015136,0.056539332015136,0,0,0,0.4917680852568502,0.4352287532417142,-0.056539332015136,<0.2,<0.2
4717d0db-6c60-436c-8d0e-638c02023a40_1,0.0079090622758381,0.0643955343953372,0.0564864721194991,0.0564864721194991,0,0,0,0.4920909377241619,0.4356044656046628,-0.05648647211949909,<0.2,<0.2
91862448-1aa7-4743-8391-792aa7ef5ef0_1,0.0088908001062712,0.0653681316152716,0.056477331509000396,0.056477331509000396,0,0,0,0.4911091998937288,0.4346318683847284,-0.05647733150900042,<0.2,<0.2
69c50aa9-3e81-4005-b8de-221411bed165_1,0.0087883705607181,0.065226991915599,0.0564386213548809,0.0564386213548809,0,0,0,0.49121162943928187,0.434773008084401,-0.05643862135488087,<0.2,<0.2
dafe0e29-a70a-4d48-bce3-e861da104c1c_1,0.0080940640660137,0.0645084554063711,0.056414391340357396,0.056414391340357396,0,0,0,0.4919059359339863,0.43549154459362893,-0.05641439134035736,<0.2,<0.2
31caf938-d95c-42ff-a2a2-2a1e6614093d_1,0.0087362521655215,0.0651423510789915,0.056406098913469996,0.056406098913469996,0,0,0,0.4912637478344785,0.43485764892100853,-0.05640609891346998,<0.2,<0.2
c6e26dab-331a-45a6-a5a4-eb4eaba0398c_1,0.0084333349963524,0.0648153096617898,0.0563819746654374,0.0563819746654374,0,0,0,0.4915666650036476,0.43518469033821017,-0.05638197466543743,<0.2,<0.2
8e08566b-b28c-4394-9e23-b3c6835967b3_1,0.007655098411235,0.0640291787796574,0.0563740803684224,0.0563740803684224,0,0,0,0.492344901588765,0.4359708212203426,-0.0563740803684224,<0.2,<0.2
82c83780-5dc5-4023-9b04-8b49092ff7c9_1,0.0083928338421484,0.0647458593017605,0.05635302545961209,0.05635302545961209,0,0,0,0.4916071661578516,0.43525414069823953,-0.05635302545961207,<0.2,<0.2
598d553c-79de-4cac-b931-bd21e9529c86_1,0.0086945566706618,0.0650404145162623,0.056345857845600505,0.056345857845600505,0,0,0,0.4913054433293382,0.4349595854837377,-0.05634585784560048,<0.2,<0.2
22a19f51-ec65-4457-a439-4226278f14e8_0,0.0083938539590772,0.0647286005304162,0.056334746571338995,0.056334746571338995,0,0,0,0.4916061460409228,0.4352713994695838,-0.05633474657133897,<0.2,<0.2
c0854555-9f66-445b-a043-3410160ee3be_1,0.0085209279670266,0.0648503871736918,0.056329459206665204,0.056329459206665204,0,0,0,0.4914790720329734,0.4351496128263082,-0.05632945920666521,<0.2,<0.2
c13eaf49-5340-4cd3-a623-5cdd358d330a_1,0.008362692532493,0.0646877372377639,0.0563250447052709,0.0563250447052709,0,0,0,0.491637307467507,0.4353122627622361,-0.05632504470527089,<0.2,<0.2
7a79c5c7-6e1f-4587-85fa-07c858d90a7e_0,0.0079240729314202,0.0642368053495333,0.0563127324181131,0.0563127324181131,0,0,0,0.4920759270685798,0.4357631946504667,-0.056312732418113076,<0.2,<0.2
c3c85073-d487-466e-8810-a21d119beade_0,0.0108614511640343,0.0671702875976428,0.056308836433608504,0.056308836433608504,0,0,0,0.4891385488359657,0.4328297124023572,-0.05630883643360851,<0.2,<0.2
36b25608-f62c-460b-8f33-1f13392742eb_1,0.0102288184207744,0.0664808065966117,0.05625198817583729,0.05625198817583729,0,0,0,0.4897711815792256,0.4335191934033883,-0.05625198817583732,<0.2,<0.2
6078eecd-d7c1-438a-9b56-1dfae6ff2b05_1,0.0090729319083225,0.0651457552277055,0.05607282331938301,0.05607282331938301,0,0,0,0.4909270680916775,0.4348542447722945,-0.056072823319383014,<0.2,<0.2
3be8e8cb-3fa0-42f0-86be-621e6a86d851_0,0.5136423420369048,0.5696473031385214,0.05600496110161657,0.05600496110161657,1,1,0,0.013642342036904842,0.06964730313852141,0.05600496110161657,0.4-0.6,0.4-0.6
bf76a63f-517d-4bdf-9e24-527232291847_0,0.0094601028494875,0.0653168370720517,0.0558567342225642,0.0558567342225642,0,0,0,0.4905398971505125,0.4346831629279483,-0.05585673422256421,<0.2,<0.2
c3c85073-d487-466e-8810-a21d119beade_1,0.0098729851458753,0.0654729650237364,0.0555999798778611,0.0555999798778611,0,0,0,0.4901270148541247,0.4345270349762636,-0.05559997987786108,<0.2,<0.2
93bb42bd-448c-422f-b7b2-32859fda3f18_1,0.0087592395417679,0.0643563700143916,0.0555971304726237,0.0555971304726237,0,0,0,0.4912407604582321,0.4356436299856084,-0.05559713047262371,<0.2,<0.2
21d25b1f-2547-43c1-8e2c-084f7099060e_1,0.0100981625288044,0.0656496115477739,0.05555144901896951,0.05555144901896951,0,0,0,0.4899018374711956,0.43435038845222607,-0.05555144901896952,<0.2,<0.2
e9220dd0-6524-41a3-92eb-12e7807772c6_1,0.0094986044895512,0.0649741345622675,0.0554755300727163,0.0554755300727163,0,0,0,0.4905013955104488,0.4350258654377325,-0.05547553007271633,<0.2,<0.2
10c17d6e-9e65-4eec-97f4-d50a5d8e5ff5_1,0.0100688067315943,0.0655139170829085,0.055445110351314206,0.055445110351314206,0,0,0,0.4899311932684057,0.4344860829170915,-0.055445110351314164,<0.2,<0.2
74373556-77c7-4a6a-b3fb-5e0735e293a8_1,0.0089366615305737,0.0643472564203087,0.055410594889734995,0.055410594889734995,0,0,0,0.4910633384694263,0.4356527435796913,-0.05541059488973499,<0.2,<0.2
c7732e5b-2408-466c-b5f0-b2807f179505_0,0.0097222015824721,0.0650978040357643,0.055375602453292205,0.055375602453292205,0,0,0,0.4902777984175279,0.4349021959642357,-0.055375602453292205,<0.2,<0.2
fbfe2f5b-63d9-4c46-9d30-064dcdd793bd_1,0.0091621981456048,0.0645232258401969,0.0553610276945921,0.0553610276945921,0,0,0,0.4908378018543952,0.4354767741598031,-0.05536102769459206,<0.2,<0.2
56dece1f-27b6-49d4-a395-cd96a2a1c889_1,0.0093108224755416,0.064664573128153,0.0553537506526114,0.0553537506526114,0,0,0,0.4906891775244584,0.435335426871847,-0.05535375065261139,<0.2,<0.2
7c73d1f5-cb4e-4253-ad30-d40458b3907c_0,0.0100251816124714,0.0653685037644845,0.0553433221520131,0.0553433221520131,0,0,0,0.4899748183875286,0.4346314962355155,-0.0553433221520131,<0.2,<0.2
9426c9c1-2761-4265-9916-769d497dcd86_1,0.0103784388479489,0.0656988643661299,0.055320425518181,0.055320425518181,0,0,0,0.4896215611520511,0.4343011356338701,-0.055320425518181005,<0.2,<0.2
36e5a672-146b-42e2-9835-fdbe8cc7c5b8_1,0.0102690404577451,0.0655196962723419,0.0552506558145968,0.0552506558145968,0,0,0,0.4897309595422549,0.4344803037276581,-0.05525065581459676,<0.2,<0.2
bce481dd-135f-4cc5-af7e-b5acc9c6aad2_0,0.0092363669030454,0.0644654502541628,0.0552290833511174,0.0552290833511174,0,0,0,0.4907636330969546,0.4355345497458372,-0.05522908335111737,<0.2,<0.2
46fd204b-187b-45d4-965f-e1935b5ab49e_1,0.0093579648075517,0.0645793091295133,0.0552213443219616,0.0552213443219616,0,0,0,0.4906420351924483,0.4354206908704867,-0.05522134432196163,<0.2,<0.2
ce1d6fee-1fe6-44fe-b69f-0f4a9ad1b449_1,0.0098189387558818,0.0650272880448204,0.0552083492889386,0.0552083492889386,0,0,0,0.4901810612441182,0.4349727119551796,-0.055208349288938585,<0.2,<0.2
a903039a-9c0f-49b0-a916-53e7427ab9e6_1,0.009752603822534,0.0649604484268291,0.055207844604295106,0.055207844604295106,0,0,0,0.490247396177466,0.43503955157317087,-0.05520784460429512,<0.2,<0.2
613366e9-dc87-47c3-a316-db96b0596423_1,0.3058068423199069,0.3609917171505616,0.05518487483065471,0.05518487483065471,0,0,0,0.1941931576800931,0.1390082828494384,-0.05518487483065471,0.2-0.4,0.2-0.4
1fcb78f8-cc91-40d8-85c5-c3d2738b851d_1,0.0103416433365105,0.0654737104448017,0.0551320671082912,0.0551320671082912,0,0,0,0.4896583566634895,0.4345262895551983,-0.055132067108291216,<0.2,<0.2
f78a6d9d-3242-4033-80f9-6c5a0240a6b4_0,0.0101915862204552,0.0652764849961976,0.05508489877574241,0.05508489877574241,0,0,0,0.4898084137795448,0.4347235150038024,-0.05508489877574241,<0.2,<0.2
6ee964f3-70a7-4e85-8f68-e21feba58b98_1,0.0103580379738976,0.0650723213241396,0.054714283350242005,0.054714283350242005,0,0,0,0.4896419620261024,0.4349276786758604,-0.05471428335024198,<0.2,<0.2
278d0eed-80e6-450a-b736-b433c8c002b5_1,0.0102527152593914,0.0649632993834166,0.054710584124025206,0.054710584124025206,0,0,0,0.4897472847406086,0.4350367006165834,-0.054710584124025186,<0.2,<0.2
f0dd922d-254e-410b-b42b-47fb6358c4aa_1,0.009537930564161,0.0642279498431923,0.054690019279031304,0.054690019279031304,0,0,0,0.490462069435839,0.4357720501568077,-0.05469001927903128,<0.2,<0.2
a463039f-4281-4e88-82e6-672d7f144ebe_1,0.0099350509107862,0.064618599224116,0.054683548313329805,0.054683548313329805,0,0,0,0.4900649490892138,0.435381400775884,-0.05468354831332978,<0.2,<0.2
f3554943-4c9c-44ca-97cb-166704345d44_1,0.0109321772734729,0.0654993332051292,0.0545671559316563,0.0545671559316563,0,0,0,0.4890678227265271,0.4345006667948708,-0.054567155931656286,<0.2,<0.2
7c002fa9-3f91-4b31-9154-de64b5a8d008_1,0.0110832472156313,0.0656342099918413,0.05455096277621,0.05455096277621,0,0,0,0.4889167527843687,0.43436579000815867,-0.05455096277621002,<0.2,<0.2
8d4b195e-03c9-465b-8e61-cee34c48b82a_1,0.010831146207157,0.0653669519889068,0.0545358057817498,0.0545358057817498,0,0,0,0.48916885379284303,0.4346330480110932,-0.054535805781749824,<0.2,<0.2
f320a95a-4ea1-4b9c-956b-5910b9294f2c_1,0.0110641112791137,0.0655909323273983,0.054526821048284595,0.054526821048284595,0,0,0,0.4889358887208863,0.4344090676726017,-0.0545268210482846,<0.2,<0.2
1f112598-0c05-47cc-8b5b-8d944032c285_0,0.010449965904015,0.0648885559446697,0.054438590040654704,0.054438590040654704,0,0,0,0.489550034095985,0.4351114440553303,-0.05443859004065471,<0.2,<0.2
caed0e5b-e742-498b-8bd6-a6c34a67fe07_1,0.0110062917080468,0.0654242919227686,0.05441800021472179,0.05441800021472179,0,0,0,0.4889937082919532,0.4345757080772314,-0.05441800021472182,<0.2,<0.2
713c6732-d4dd-4a06-803a-0d5d5837bbbc_1,0.0124477123384578,0.0668305161926295,0.0543828038541717,0.0543828038541717,0,0,0,0.4875522876615422,0.4331694838073705,-0.05438280385417166,<0.2,<0.2
cfe46d6a-61ed-4372-9d81-5eaeec81c1bc_1,0.0108868755225082,0.0652448826919437,0.0543580071694355,0.0543580071694355,0,0,0,0.4891131244774918,0.43475511730805627,-0.05435800716943551,<0.2,<0.2
2e1745b6-a491-496f-9a3b-19d7477bee7a_1,0.0107076317272786,0.064964547901238,0.0542569161739594,0.0542569161739594,0,0,0,0.4892923682727214,0.435035452098762,-0.05425691617395939,<0.2,<0.2
55ddfba5-1cb8-4c23-a820-29041d8caea0_1,0.01052509901404,0.0647402411898214,0.0542151421757814,0.0542151421757814,0,0,0,0.48947490098596,0.4352597588101786,-0.05421514217578144,<0.2,<0.2
d87215a5-fbac-4ff7-84f4-e3bc7ff880c0_1,0.0915357870097223,0.1456572668479119,0.05412147983818959,0.05412147983818959,0,0,0,0.4084642129902777,0.3543427331520881,-0.0541214798381896,<0.2,<0.2
b84a93d2-ed31-478a-aaf7-b05b3d628a23_0,0.0113185606546058,0.0653539467555588,0.05403538610095301,0.05403538610095301,0,0,0,0.4886814393453942,0.43464605324444117,-0.05403538610095304,<0.2,<0.2
d8f32724-f290-43b0-9610-b866b65ba4ef_1,0.0120491729887981,0.0660246788568898,0.0539755058680917,0.0539755058680917,0,0,0,0.4879508270112019,0.4339753211431102,-0.05397550586809169,<0.2,<0.2
f46ac17e-8d05-4f65-88fd-8c32af7d59db_0,0.0125191566546366,0.0663891258576162,0.053869969202979595,0.053869969202979595,0,0,0,0.4874808433453634,0.4336108741423838,-0.053869969202979595,<0.2,<0.2
fcd7fd1f-4bc9-4c0d-bd3c-d225885ace60_1,0.0119695945358914,0.0658267001980681,0.053857105662176705,0.053857105662176705,0,0,0,0.4880304054641086,0.43417329980193187,-0.05385710566217672,<0.2,<0.2
bd3219ea-f82c-425d-ac2d-51cc36c044c4_1,0.0119757860230742,0.0657900948823465,0.0538143088592723,0.0538143088592723,0,0,0,0.4880242139769258,0.4342099051176535,-0.0538143088592723,<0.2,<0.2
ca05b6dd-4db8-4b8d-8b38-d96976b11e6f_0,0.0111786239319306,0.0649587576262091,0.053780133694278504,0.053780133694278504,0,0,0,0.4888213760680694,0.4350412423737909,-0.05378013369427853,<0.2,<0.2
962c93fc-f0e6-4eda-a857-97484783dcf5_1,0.0124763782524308,0.0662363503412012,0.053759972088770404,0.053759972088770404,0,0,0,0.4875236217475692,0.43376364965879877,-0.053759972088770425,<0.2,<0.2
48cd526e-46cd-4749-bff7-397f061adb61_1,0.0113778454831156,0.0650918239094233,0.05371397842630769,0.05371397842630769,0,0,0,0.4886221545168844,0.4349081760905767,-0.05371397842630771,<0.2,<0.2
6c7f8067-4369-401e-9378-4d2b1506acaf_0,0.0118021218897278,0.0654667613331805,0.05366463944345269,0.05366463944345269,0,0,0,0.4881978781102722,0.4345332386668195,-0.05366463944345273,<0.2,<0.2
b605ca3c-7e49-44c2-ad74-4551bf71e033_0,0.011995758034171,0.0656552264830119,0.053659468448840904,0.053659468448840904,0,0,0,0.488004241965829,0.4343447735169881,-0.0536594684488409,<0.2,<0.2
846cce6c-5a4d-4216-8196-667f5800c7fe_1,0.011057472289298,0.0647128769244336,0.0536554046351356,0.0536554046351356,0,0,0,0.488942527710702,0.4352871230755664,-0.05365540463513563,<0.2,<0.2
85e48307-3e55-40f4-ac82-ffa70e6bee0b_1,0.0116641052552952,0.0652497677813538,0.053585662526058606,0.053585662526058606,0,0,0,0.4883358947447048,0.43475023221864617,-0.05358566252605862,<0.2,<0.2
6a425660-021b-4918-aa9c-3c7b4911aa06_1,0.0120358297892857,0.0656184959092609,0.0535826661199752,0.0535826661199752,0,0,0,0.4879641702107143,0.4343815040907391,-0.0535826661199752,<0.2,<0.2
6b4115a2-99c4-46c5-8d45-b0f044d3d4fe_1,0.2975011469227427,0.2439188245167434,-0.053582322405999305,0.053582322405999305,0,0,0,0.2024988530772573,0.2560811754832566,0.053582322405999305,0.2-0.4,0.2-0.4
f47c3542-9153-4689-af7a-dcf5615f6545_1,0.0142348403342833,0.0677828927325502,0.0535480523982669,0.0535480523982669,0,0,0,0.4857651596657167,0.4322171072674498,-0.05354805239826693,<0.2,<0.2
26bb648a-c9d4-495c-ba9b-b30c6f96af28_1,0.0127725012946647,0.0662630879557128,0.0534905866610481,0.0534905866610481,0,0,0,0.4872274987053353,0.4337369120442872,-0.05349058666104811,<0.2,<0.2
fa85dcd6-0938-4cdb-a2d7-18334e679292_1,0.0124057276319154,0.0658962827529681,0.053490555121052705,0.053490555121052705,0,0,0,0.4875942723680846,0.4341037172470319,-0.05349055512105272,<0.2,<0.2
fd622e92-35bf-4a6a-a15b-f82bac4f5704_1,0.8503527995867193,0.9037925529405796,0.05343975335386031,0.05343975335386031,1,1,0,0.3503527995867193,0.4037925529405796,0.05343975335386031,>0.8,>0.8
0253c2df-7cea-4456-85d1-35f776c4f671_1,0.0128626150774651,0.0661600305275394,0.0532974154500743,0.0532974154500743,0,0,0,0.4871373849225349,0.4338399694724606,-0.05329741545007427,<0.2,<0.2
c7737d1a-1296-4c41-a565-6fff402f9518_1,0.0127195474981543,0.0659130386777847,0.053193491179630396,0.053193491179630396,0,0,0,0.4872804525018457,0.4340869613222153,-0.0531934911796304,<0.2,<0.2
4cb81769-fb36-4912-916c-828008569186_1,0.011767474458579,0.0649570090296086,0.0531895345710296,0.0531895345710296,0,0,0,0.488232525541421,0.4350429909703914,-0.053189534571029595,<0.2,<0.2
4f46f7bd-78e6-4dd9-a6e3-8cbcbed928bd_1,0.0123902608614343,0.0655189713624249,0.053128710500990606,0.053128710500990606,0,0,0,0.4876097391385657,0.4344810286375751,-0.053128710500990606,<0.2,<0.2
4c6d2fcc-61b9-4db7-b591-1657a0a4416e_1,0.0117283046170704,0.0648399478661091,0.05311164324903869,0.05311164324903869,0,0,0,0.4882716953829296,0.4351600521338909,-0.053111643249038665,<0.2,<0.2
041d0054-fdc8-42c5-bcd3-ac287165df00_1,0.013382295984383,0.066479463867866,0.053097167883483,0.053097167883483,0,0,0,0.486617704015617,0.433520536132134,-0.05309716788348301,<0.2,<0.2
6b4115a2-99c4-46c5-8d45-b0f044d3d4fe_0,0.0119571437571753,0.0650376258720463,0.053080482114871,0.053080482114871,0,0,0,0.4880428562428247,0.4349623741279537,-0.053080482114870986,<0.2,<0.2
caed0e5b-e742-498b-8bd6-a6c34a67fe07_0,0.0120379668396161,0.0651136423502548,0.0530756755106387,0.0530756755106387,0,0,0,0.4879620331603839,0.4348863576497452,-0.05307567551063869,<0.2,<0.2
2e5d06c6-1e3a-4858-a926-418c8e2db6fc_1,0.0136446471215029,0.0666638646472236,0.0530192175257207,0.0530192175257207,0,0,0,0.48635535287849707,0.4333361353527764,-0.0530192175257207,<0.2,<0.2
f0cdca4a-a66f-4dfa-b3b4-7e13fc330b4b_1,0.0127348893779805,0.0657268197364965,0.052991930358515994,0.052991930358515994,0,0,0,0.4872651106220195,0.4342731802635035,-0.052991930358516015,<0.2,<0.2
ee770362-e122-4ecd-a0ed-7208db9ee57a_0,0.0152519169362386,0.0681286471573501,0.05287673022111151,0.05287673022111151,0,0,0,0.4847480830637614,0.4318713528426499,-0.0528767302211115,<0.2,<0.2
308b8b12-8361-412f-a957-089569eb5b2b_0,0.0121748192865317,0.0650317850027966,0.05285696571626491,0.05285696571626491,0,0,0,0.4878251807134683,0.4349682149972034,-0.052856965716264914,<0.2,<0.2
7eff111f-27bb-4d82-9d9e-db44ac713db6_1,0.0121343699596847,0.0649865782681235,0.0528522083084388,0.0528522083084388,0,0,0,0.4878656300403153,0.4350134217318765,-0.052852208308438786,<0.2,<0.2
4c6d2fcc-61b9-4db7-b591-1657a0a4416e_0,0.760432931728745,0.8132557585236212,0.052822826794876154,0.052822826794876154,1,1,0,0.26043293172874504,0.3132557585236212,0.052822826794876154,0.6-0.8,>0.8
c746e474-d0fb-46a4-ad4a-58e353d85375_0,0.0162193845835379,0.0690277537334778,0.0528083691499399,0.0528083691499399,0,0,0,0.4837806154164621,0.4309722462665222,-0.052808369149939915,<0.2,<0.2
0fb1f1b6-490c-446a-921c-286663a623b4_1,0.0122046530117049,0.0649522640827565,0.05274761107105161,0.05274761107105161,0,0,0,0.4877953469882951,0.4350477359172435,-0.05274761107105158,<0.2,<0.2
25cd0022-4742-4a99-a685-0af1ca7f700c_1,0.0167153798478496,0.0694393414733118,0.052723961625462196,0.052723961625462196,0,0,0,0.4832846201521504,0.43056065852668823,-0.05272396162546217,<0.2,<0.2
e54b91af-7795-4251-a1f9-fe7ada07712e_1,0.7819953863977296,0.834675540423423,0.05268015402569337,0.05268015402569337,1,1,0,0.2819953863977296,0.33467554042342296,0.05268015402569337,0.6-0.8,>0.8
080fbaef-ed3d-4414-8c3f-651d4885a6d5_1,0.1588238835099698,0.1061699631387348,-0.052653920371234994,0.052653920371234994,0,0,0,0.3411761164900302,0.3938300368612652,0.05265392037123501,<0.2,<0.2
6853a497-caf0-403b-a8c5-a5e8213dcde3_0,0.0138347866955573,0.0663491982660522,0.052514411570494905,0.052514411570494905,0,0,0,0.4861652133044427,0.43365080173394777,-0.05251441157049491,<0.2,<0.2
4381e7ba-336d-4457-8050-6e58d03c567f_1,0.0128672888209262,0.0652359406949532,0.052368651874027,0.052368651874027,0,0,0,0.4871327111790738,0.4347640593050468,-0.052368651874027006,<0.2,<0.2
7a7e2e84-cea0-4499-9249-22dd9744975d_0,0.0134165415601932,0.0657439851069813,0.0523274435467881,0.0523274435467881,0,0,0,0.4865834584398068,0.4342560148930187,-0.052327443546788144,<0.2,<0.2
94db9a77-5183-4c34-95d3-73643d91fb79_0,0.0152535955452452,0.067534434785115,0.05228083923986981,0.05228083923986981,0,0,0,0.4847464044547548,0.432465565214885,-0.052280839239869814,<0.2,<0.2
2afcda46-6d32-4572-8974-b3b53ce40ea5_1,0.0131859498421228,0.0653606217499542,0.052174671907831406,0.052174671907831406,0,0,0,0.4868140501578772,0.4346393782500458,-0.05217467190783143,<0.2,<0.2
8cdac423-ceb0-4cb8-91b2-528e22d1d871_1,0.0138188125262745,0.065978508060073,0.0521596955337985,0.0521596955337985,0,0,0,0.4861811874737255,0.434021491939927,-0.05215969553379851,<0.2,<0.2
8d766f1c-ebf7-4c72-a9d7-48fbc236eedf_1,0.0138899257736326,0.0660044074973275,0.0521144817236949,0.0521144817236949,0,0,0,0.48611007422636743,0.4339955925026725,-0.05211448172369493,<0.2,<0.2
7fc0eb7c-56fe-4c8d-ade1-c502cbabdea2_1,0.0131537118153578,0.0652294232630663,0.0520757114477085,0.0520757114477085,0,0,0,0.4868462881846422,0.4347705767369337,-0.052075711447708506,<0.2,<0.2
99a8d155-2d95-4860-97e5-6d5d566750d9_1,0.0141137265888944,0.0661749328676808,0.052061206278786396,0.052061206278786396,0,0,0,0.4858862734111056,0.4338250671323192,-0.052061206278786354,<0.2,<0.2
632b1a54-8f9d-4aa3-b3b0-5f524fbfc668_1,0.0156005946491321,0.067506437301221,0.0519058426520889,0.0519058426520889,0,0,0,0.4843994053508679,0.43249356269877903,-0.05190584265208886,<0.2,<0.2
4ab2cc2e-56f4-45a7-9490-16b46592499b_1,0.0141562683865651,0.0659812471048888,0.0518249787183237,0.0518249787183237,0,0,0,0.4858437316134349,0.4340187528951112,-0.0518249787183237,<0.2,<0.2
c51466a5-9b24-47cc-95af-6d0e3f29a3f6_1,0.0142747028504044,0.0660200814369793,0.051745378586574894,0.051745378586574894,0,0,0,0.4857252971495956,0.4339799185630207,-0.05174537858657491,<0.2,<0.2
c0c50db2-3ca9-4c42-8427-92c814a479c5_1,0.0153351700039194,0.0670346350341099,0.0516994650301905,0.0516994650301905,0,0,0,0.4846648299960806,0.4329653649658901,-0.05169946503019052,<0.2,<0.2
fe1a8004-b7d0-49aa-a14d-501f09ba8921_1,0.0147259522278882,0.0663789063499298,0.05165295412204159,0.05165295412204159,0,0,0,0.4852740477721118,0.4336210936500702,-0.05165295412204163,<0.2,<0.2
